from;to;polyline;weight
Maha Sarakham;Nong Khai;LINESTRING(103.205732249 16.1228677976, 102.734380415 17.948159045);71.0
Maha Sarakham;Nakhon Ratchasima;LINESTRING(103.205732249 16.1228677976, 102.096875357 14.9640117158);224.0
Maha Sarakham;Nakhon Phanom;LINESTRING(103.205732249 16.1228677976, 104.394182963 17.4055094748);37.0
Maha Sarakham;Nakhon Pathom;LINESTRING(103.205732249 16.1228677976, 100.077784332 13.9133999426);6.0
Maha Sarakham;Nakhon Si Thammarat;LINESTRING(103.205732249 16.1228677976, 99.7855482953 8.58172325877);1.0
Maha Sarakham;Nakhon Sawan;LINESTRING(103.205732249 16.1228677976, 99.9598221992 15.6222488032);3.0
Maha Sarakham;Narathiwat;LINESTRING(103.205732249 16.1228677976, 101.731935286 6.18417848751);0.0
Maha Sarakham;Nakhon Nayok;LINESTRING(103.205732249 16.1228677976, 101.209031012 14.236825414);2.0
Maha Sarakham;Phetchaburi;LINESTRING(103.205732249 16.1228677976, 99.6008495417 12.9525452933);26.0
Maha Sarakham;Phichit;LINESTRING(103.205732249 16.1228677976, 100.391252836 16.2857421333);2.0
Maha Sarakham;Prachuap Khiri Khan;LINESTRING(103.205732249 16.1228677976, 99.5834170434 11.8004315212);17.0
Maha Sarakham;Phuket;LINESTRING(103.205732249 16.1228677976, 98.3649123943 7.83944014805);2.0
Maha Sarakham;Phatthalung;LINESTRING(103.205732249 16.1228677976, 100.080049986 7.49394151891);0.0
Maha Sarakham;Phitsanulok;LINESTRING(103.205732249 16.1228677976, 100.481753364 17.0317225438);5.0
Maha Sarakham;Phang Nga;LINESTRING(103.205732249 16.1228677976, 98.1635603331 8.62009579339);2.0
Maha Sarakham;Phetchabun;LINESTRING(103.205732249 16.1228677976, 101.21354207 16.2488798096);24.0
Maha Sarakham;Phrae;LINESTRING(103.205732249 16.1228677976, 99.9592168824 18.2599980793);1.0
Maha Sarakham;Prachinburi;LINESTRING(103.205732249 16.1228677976, 101.62185847 14.0225097824);7.0
Maha Sarakham;Pathum Thani;LINESTRING(103.205732249 16.1228677976, 100.641810015 14.0961850445);47.0
Maha Sarakham;Pattani;LINESTRING(103.205732249 16.1228677976, 101.371757998 6.7514836781);0.0
Maha Sarakham;Phayao;LINESTRING(103.205732249 16.1228677976, 100.155875063 19.2707159874);0.0
Maha Sarakham;Ratchaburi;LINESTRING(103.205732249 16.1228677976, 99.6163033708 13.555468881);2.0
Maha Sarakham;Roi Et;LINESTRING(103.205732249 16.1228677976, 103.811856618 15.9390589157);614.0
Maha Sarakham;Ranong;LINESTRING(103.205732249 16.1228677976, 98.6451537598 10.0467430034);0.0
Maha Sarakham;Rayong;LINESTRING(103.205732249 16.1228677976, 101.407515377 12.8424417412);29.0
Maha Sarakham;Sing Buri;LINESTRING(103.205732249 16.1228677976, 100.334808171 14.9189979398);2.0
Maha Sarakham;Songkhla;LINESTRING(103.205732249 16.1228677976, 100.581375177 7.1139766215);4.0
Maha Sarakham;Samut Songkhram;LINESTRING(103.205732249 16.1228677976, 99.9656093523 13.3785736422);6.0
Maha Sarakham;Samut Sakhon;LINESTRING(103.205732249 16.1228677976, 100.223684072 13.5726593856);4.0
Maha Sarakham;Sa Kaeo;LINESTRING(103.205732249 16.1228677976, 102.407393634 13.7164658559);5.0
Maha Sarakham;Surat Thani;LINESTRING(103.205732249 16.1228677976, 99.2665140024 9.05257838779);1.0
Maha Sarakham;Sakon Nakhon;LINESTRING(103.205732249 16.1228677976, 103.843548596 17.4307460922);34.0
Maha Sarakham;Suphan Buri;LINESTRING(103.205732249 16.1228677976, 99.7811297192 14.5713696695);6.0
Maha Sarakham;Samut Prakan;LINESTRING(103.205732249 16.1228677976, 100.703595707 13.5986713964);30.0
Maha Sarakham;Saraburi;LINESTRING(103.205732249 16.1228677976, 101.014713278 14.6589645496);16.0
Maha Sarakham;Surin;LINESTRING(103.205732249 16.1228677976, 103.590719782 14.9050181448);25.0
Maha Sarakham;Sisaket;LINESTRING(103.205732249 16.1228677976, 104.405359638 14.9554371622);32.0
Maha Sarakham;Sukhothai;LINESTRING(103.205732249 16.1228677976, 99.7117887232 17.2522506862);5.0
Maha Sarakham;Satun;LINESTRING(103.205732249 16.1228677976, 99.6865649143 6.81033585588);0.0
Maha Sarakham;Tak;LINESTRING(103.205732249 16.1228677976, 98.6056341986 16.5242227967);0.0
Maha Sarakham;Trang;LINESTRING(103.205732249 16.1228677976, 99.5959127698 7.49267273863);0.0
Maha Sarakham;Trat;LINESTRING(103.205732249 16.1228677976, 102.579564521 12.1595379843);1.0
Maha Sarakham;Ubon Ratchathani;LINESTRING(103.205732249 16.1228677976, 105.004600489 15.1535356093);112.0
Maha Sarakham;Udon Thani;LINESTRING(103.205732249 16.1228677976, 102.842158571 17.4438714944);122.0
Maha Sarakham;Uttaradit;LINESTRING(103.205732249 16.1228677976, 100.54362506 17.7594847218);1.0
Maha Sarakham;Uthai Thani;LINESTRING(103.205732249 16.1228677976, 99.5453924199 15.3679825856);0.0
Maha Sarakham;Yala;LINESTRING(103.205732249 16.1228677976, 101.221688429 6.14828307483);1.0
Maha Sarakham;Yasothon;LINESTRING(103.205732249 16.1228677976, 104.410400659 15.8181173078);51.0
Mae Hong Son;Amnat Charoen;LINESTRING(97.8971686357 18.7291206538, 104.739452739 15.9103839643);0.0
Mae Hong Son;Ang Thong;LINESTRING(97.8971686357 18.7291206538, 100.353471697 14.6204191956);0.0
Mae Hong Son;Phra Nakhon Si Ayutthaya;LINESTRING(97.8971686357 18.7291206538, 100.524265612 14.3917545816);2.0
Mae Hong Son;Bangkok;LINESTRING(97.8971686357 18.7291206538, 100.631523202 13.7203931414);118.0
Mae Hong Son;Bueng Kan;LINESTRING(97.8971686357 18.7291206538, 103.716800416 18.1099174483);0.0
Mae Hong Son;Buriram;LINESTRING(97.8971686357 18.7291206538, 102.968096472 14.9633847038);0.0
Mae Hong Son;Chonburi;LINESTRING(97.8971686357 18.7291206538, 101.241576765 13.0487736735);11.0
Mae Hong Son;Chachoengsao;LINESTRING(97.8971686357 18.7291206538, 101.419030609 13.5774729299);0.0
Mae Hong Son;Chiang Mai;LINESTRING(97.8971686357 18.7291206538, 98.8090260466 18.6949245582);297.0
Mae Hong Son;Chai Nat;LINESTRING(97.8971686357 18.7291206538, 100.036696168 15.1596223071);0.0
Mae Hong Son;Chaiyaphum;LINESTRING(97.8971686357 18.7291206538, 101.888264107 16.0310191135);0.0
Mae Hong Son;Chumphon;LINESTRING(97.8971686357 18.7291206538, 99.0825327206 10.3170952438);0.0
Mae Hong Son;Chiang Rai;LINESTRING(97.8971686357 18.7291206538, 99.9181046538 19.7324384098);28.0
Mae Hong Son;Chanthaburi;LINESTRING(97.8971686357 18.7291206538, 102.110829598 12.8108425642);1.0
Mae Hong Son;Krabi;LINESTRING(97.8971686357 18.7291206538, 99.0096418766 7.93530464171);12.0
Mae Hong Son;Khon Kaen;LINESTRING(97.8971686357 18.7291206538, 102.467091341 16.3601979214);2.0
Mae Hong Son;Kamphaeng Phet;LINESTRING(97.8971686357 18.7291206538, 99.5310912899 16.3858334519);2.0
Mae Hong Son;Kanchanaburi;LINESTRING(97.8971686357 18.7291206538, 99.0310011373 14.6930709783);4.0
Mae Hong Son;Kalasin;LINESTRING(97.8971686357 18.7291206538, 103.668833895 16.6419437368);1.0
Mae Hong Son;Loei Province;LINESTRING(97.8971686357 18.7291206538, 101.493432007 17.4865304276);0.0
Mae Hong Son;Lampang;LINESTRING(97.8971686357 18.7291206538, 99.5028873139 18.3121197955);5.0
Mae Hong Son;Lamphun;LINESTRING(97.8971686357 18.7291206538, 98.9955101259 18.0669476692);5.0
Mae Hong Son;Lopburi Province;LINESTRING(97.8971686357 18.7291206538, 100.91279061 15.1983428634);1.0
Mae Hong Son;Mukdahan;LINESTRING(97.8971686357 18.7291206538, 104.52536682 16.5399707206);0.0
Mae Hong Son;Maha Sarakham;LINESTRING(97.8971686357 18.7291206538, 103.168807401 16.0246261741);3.0
Mae Hong Son;Mae Hong Son;LINESTRING(97.8971686357 18.7291206538, 97.9976963379 18.7255459313);0.0
Mae Hong Son;Nan;LINESTRING(97.8971686357 18.7291206538, 100.846655279 18.8238026323);1.0
Mae Hong Son;Nonthaburi;LINESTRING(97.8971686357 18.7291206538, 100.41502107 13.9645550618);2.0
Mae Hong Son;Nong Bua Lam Phu;LINESTRING(97.8971686357 18.7291206538, 102.332866504 17.2250302587);0.0
Mae Hong Son;Nong Khai;LINESTRING(97.8971686357 18.7291206538, 102.734380415 17.948159045);0.0
Mae Hong Son;Nakhon Ratchasima;LINESTRING(97.8971686357 18.7291206538, 102.096875357 14.9640117158);2.0
Mae Hong Son;Nakhon Phanom;LINESTRING(97.8971686357 18.7291206538, 104.394182963 17.4055094748);0.0
Mae Hong Son;Nakhon Pathom;LINESTRING(97.8971686357 18.7291206538, 100.077784332 13.9133999426);5.0
Mae Hong Son;Nakhon Si Thammarat;LINESTRING(97.8971686357 18.7291206538, 99.7855482953 8.58172325877);0.0
Mae Hong Son;Nakhon Sawan;LINESTRING(97.8971686357 18.7291206538, 99.9598221992 15.6222488032);0.0
Mae Hong Son;Narathiwat;LINESTRING(97.8971686357 18.7291206538, 101.731935286 6.18417848751);0.0
Mae Hong Son;Nakhon Nayok;LINESTRING(97.8971686357 18.7291206538, 101.209031012 14.236825414);1.0
Mae Hong Son;Phetchaburi;LINESTRING(97.8971686357 18.7291206538, 99.6008495417 12.9525452933);5.0
Mae Hong Son;Phichit;LINESTRING(97.8971686357 18.7291206538, 100.391252836 16.2857421333);0.0
Mae Hong Son;Prachuap Khiri Khan;LINESTRING(97.8971686357 18.7291206538, 99.5834170434 11.8004315212);3.0
Mae Hong Son;Phuket;LINESTRING(97.8971686357 18.7291206538, 98.3649123943 7.83944014805);2.0
Mae Hong Son;Phatthalung;LINESTRING(97.8971686357 18.7291206538, 100.080049986 7.49394151891);0.0
Mae Hong Son;Phitsanulok;LINESTRING(97.8971686357 18.7291206538, 100.481753364 17.0317225438);2.0
Mae Hong Son;Phang Nga;LINESTRING(97.8971686357 18.7291206538, 98.1635603331 8.62009579339);1.0
Mae Hong Son;Phetchabun;LINESTRING(97.8971686357 18.7291206538, 101.21354207 16.2488798096);6.0
Mae Hong Son;Phrae;LINESTRING(97.8971686357 18.7291206538, 99.9592168824 18.2599980793);3.0
Mae Hong Son;Prachinburi;LINESTRING(97.8971686357 18.7291206538, 101.62185847 14.0225097824);0.0
Mae Hong Son;Pathum Thani;LINESTRING(97.8971686357 18.7291206538, 100.641810015 14.0961850445);5.0
Mae Hong Son;Pattani;LINESTRING(97.8971686357 18.7291206538, 101.371757998 6.7514836781);0.0
Mae Hong Son;Phayao;LINESTRING(97.8971686357 18.7291206538, 100.155875063 19.2707159874);4.0
Mae Hong Son;Ratchaburi;LINESTRING(97.8971686357 18.7291206538, 99.6163033708 13.555468881);2.0
Mae Hong Son;Roi Et;LINESTRING(97.8971686357 18.7291206538, 103.811856618 15.9390589157);0.0
Mae Hong Son;Ranong;LINESTRING(97.8971686357 18.7291206538, 98.6451537598 10.0467430034);0.0
Mae Hong Son;Rayong;LINESTRING(97.8971686357 18.7291206538, 101.407515377 12.8424417412);2.0
Mae Hong Son;Sing Buri;LINESTRING(97.8971686357 18.7291206538, 100.334808171 14.9189979398);0.0
Mae Hong Son;Songkhla;LINESTRING(97.8971686357 18.7291206538, 100.581375177 7.1139766215);1.0
Mae Hong Son;Samut Songkhram;LINESTRING(97.8971686357 18.7291206538, 99.9656093523 13.3785736422);2.0
Mae Hong Son;Samut Sakhon;LINESTRING(97.8971686357 18.7291206538, 100.223684072 13.5726593856);3.0
Mae Hong Son;Sa Kaeo;LINESTRING(97.8971686357 18.7291206538, 102.407393634 13.7164658559);0.0
Mae Hong Son;Surat Thani;LINESTRING(97.8971686357 18.7291206538, 99.2665140024 9.05257838779);6.0
Mae Hong Son;Sakon Nakhon;LINESTRING(97.8971686357 18.7291206538, 103.843548596 17.4307460922);1.0
Mae Hong Son;Suphan Buri;LINESTRING(97.8971686357 18.7291206538, 99.7811297192 14.5713696695);2.0
Mae Hong Son;Samut Prakan;LINESTRING(97.8971686357 18.7291206538, 100.703595707 13.5986713964);4.0
Mae Hong Son;Saraburi;LINESTRING(97.8971686357 18.7291206538, 101.014713278 14.6589645496);0.0
Mae Hong Son;Surin;LINESTRING(97.8971686357 18.7291206538, 103.590719782 14.9050181448);0.0
Mae Hong Son;Sisaket;LINESTRING(97.8971686357 18.7291206538, 104.405359638 14.9554371622);0.0
Mae Hong Son;Sukhothai;LINESTRING(97.8971686357 18.7291206538, 99.7117887232 17.2522506862);2.0
Mae Hong Son;Satun;LINESTRING(97.8971686357 18.7291206538, 99.6865649143 6.81033585588);0.0
Mae Hong Son;Tak;LINESTRING(97.8971686357 18.7291206538, 98.6056341986 16.5242227967);6.0
Mae Hong Son;Trang;LINESTRING(97.8971686357 18.7291206538, 99.5959127698 7.49267273863);0.0
Mae Hong Son;Trat;LINESTRING(97.8971686357 18.7291206538, 102.579564521 12.1595379843);2.0
Mae Hong Son;Ubon Ratchathani;LINESTRING(97.8971686357 18.7291206538, 105.004600489 15.1535356093);0.0
Mae Hong Son;Udon Thani;LINESTRING(97.8971686357 18.7291206538, 102.842158571 17.4438714944);1.0
Mae Hong Son;Uttaradit;LINESTRING(97.8971686357 18.7291206538, 100.54362506 17.7594847218);4.0
Mae Hong Son;Uthai Thani;LINESTRING(97.8971686357 18.7291206538, 99.5453924199 15.3679825856);0.0
Mae Hong Son;Yala;LINESTRING(97.8971686357 18.7291206538, 101.221688429 6.14828307483);1.0
Mae Hong Son;Yasothon;LINESTRING(97.8971686357 18.7291206538, 104.410400659 15.8181173078);0.0
Nan;Amnat Charoen;LINESTRING(100.787513608 18.8323163335, 104.739452739 15.9103839643);0.0
Nan;Ang Thong;LINESTRING(100.787513608 18.8323163335, 100.353471697 14.6204191956);0.0
Nan;Phra Nakhon Si Ayutthaya;LINESTRING(100.787513608 18.8323163335, 100.524265612 14.3917545816);4.0
Nan;Bangkok;LINESTRING(100.787513608 18.8323163335, 100.631523202 13.7203931414);266.0
Nan;Bueng Kan;LINESTRING(100.787513608 18.8323163335, 103.716800416 18.1099174483);0.0
Nan;Buriram;LINESTRING(100.787513608 18.8323163335, 102.968096472 14.9633847038);1.0
Nan;Chonburi;LINESTRING(100.787513608 18.8323163335, 101.241576765 13.0487736735);14.0
Nan;Chachoengsao;LINESTRING(100.787513608 18.8323163335, 101.419030609 13.5774729299);2.0
Nan;Chiang Mai;LINESTRING(100.787513608 18.8323163335, 98.8090260466 18.6949245582);82.0
Nan;Chai Nat;LINESTRING(100.787513608 18.8323163335, 100.036696168 15.1596223071);1.0
Nan;Chaiyaphum;LINESTRING(100.787513608 18.8323163335, 101.888264107 16.0310191135);0.0
Nan;Chumphon;LINESTRING(100.787513608 18.8323163335, 99.0825327206 10.3170952438);0.0
Nan;Chiang Rai;LINESTRING(100.787513608 18.8323163335, 99.9181046538 19.7324384098);39.0
Nan;Chanthaburi;LINESTRING(100.787513608 18.8323163335, 102.110829598 12.8108425642);3.0
Nan;Krabi;LINESTRING(100.787513608 18.8323163335, 99.0096418766 7.93530464171);0.0
Nan;Khon Kaen;LINESTRING(100.787513608 18.8323163335, 102.467091341 16.3601979214);4.0
Nan;Kamphaeng Phet;LINESTRING(100.787513608 18.8323163335, 99.5310912899 16.3858334519);3.0
Nan;Kanchanaburi;LINESTRING(100.787513608 18.8323163335, 99.0310011373 14.6930709783);5.0
Nan;Kalasin;LINESTRING(100.787513608 18.8323163335, 103.668833895 16.6419437368);0.0
Nan;Loei Province;LINESTRING(100.787513608 18.8323163335, 101.493432007 17.4865304276);4.0
Nan;Lampang;LINESTRING(100.787513608 18.8323163335, 99.5028873139 18.3121197955);26.0
Nan;Lamphun;LINESTRING(100.787513608 18.8323163335, 98.9955101259 18.0669476692);3.0
Nan;Lopburi Province;LINESTRING(100.787513608 18.8323163335, 100.91279061 15.1983428634);2.0
Nan;Mukdahan;LINESTRING(100.787513608 18.8323163335, 104.52536682 16.5399707206);0.0
Nan;Maha Sarakham;LINESTRING(100.787513608 18.8323163335, 103.168807401 16.0246261741);4.0
Nan;Mae Hong Son;LINESTRING(100.787513608 18.8323163335, 97.9976963379 18.7255459313);2.0
Nan;Nan;LINESTRING(100.787513608 18.8323163335, 100.846655279 18.8238026323);0.0
Nan;Nonthaburi;LINESTRING(100.787513608 18.8323163335, 100.41502107 13.9645550618);11.0
Nan;Nong Bua Lam Phu;LINESTRING(100.787513608 18.8323163335, 102.332866504 17.2250302587);1.0
Nan;Nong Khai;LINESTRING(100.787513608 18.8323163335, 102.734380415 17.948159045);0.0
Nan;Nakhon Ratchasima;LINESTRING(100.787513608 18.8323163335, 102.096875357 14.9640117158);8.0
Nan;Nakhon Phanom;LINESTRING(100.787513608 18.8323163335, 104.394182963 17.4055094748);1.0
Nan;Nakhon Pathom;LINESTRING(100.787513608 18.8323163335, 100.077784332 13.9133999426);5.0
Nan;Nakhon Si Thammarat;LINESTRING(100.787513608 18.8323163335, 99.7855482953 8.58172325877);0.0
Nan;Nakhon Sawan;LINESTRING(100.787513608 18.8323163335, 99.9598221992 15.6222488032);12.0
Nan;Narathiwat;LINESTRING(100.787513608 18.8323163335, 101.731935286 6.18417848751);0.0
Nan;Nakhon Nayok;LINESTRING(100.787513608 18.8323163335, 101.209031012 14.236825414);3.0
Nan;Phetchaburi;LINESTRING(100.787513608 18.8323163335, 99.6008495417 12.9525452933);4.0
Nan;Phichit;LINESTRING(100.787513608 18.8323163335, 100.391252836 16.2857421333);2.0
Nan;Prachuap Khiri Khan;LINESTRING(100.787513608 18.8323163335, 99.5834170434 11.8004315212);1.0
Nan;Phuket;LINESTRING(100.787513608 18.8323163335, 98.3649123943 7.83944014805);0.0
Nan;Phatthalung;LINESTRING(100.787513608 18.8323163335, 100.080049986 7.49394151891);0.0
Nan;Phitsanulok;LINESTRING(100.787513608 18.8323163335, 100.481753364 17.0317225438);27.0
Nan;Phang Nga;LINESTRING(100.787513608 18.8323163335, 98.1635603331 8.62009579339);1.0
Nan;Phetchabun;LINESTRING(100.787513608 18.8323163335, 101.21354207 16.2488798096);8.0
Nan;Phrae;LINESTRING(100.787513608 18.8323163335, 99.9592168824 18.2599980793);95.0
Nan;Prachinburi;LINESTRING(100.787513608 18.8323163335, 101.62185847 14.0225097824);1.0
Nan;Pathum Thani;LINESTRING(100.787513608 18.8323163335, 100.641810015 14.0961850445);12.0
Nan;Pattani;LINESTRING(100.787513608 18.8323163335, 101.371757998 6.7514836781);1.0
Nan;Phayao;LINESTRING(100.787513608 18.8323163335, 100.155875063 19.2707159874);26.0
Nan;Ratchaburi;LINESTRING(100.787513608 18.8323163335, 99.6163033708 13.555468881);3.0
Nan;Roi Et;LINESTRING(100.787513608 18.8323163335, 103.811856618 15.9390589157);1.0
Nan;Ranong;LINESTRING(100.787513608 18.8323163335, 98.6451537598 10.0467430034);0.0
Nan;Rayong;LINESTRING(100.787513608 18.8323163335, 101.407515377 12.8424417412);4.0
Nan;Sing Buri;LINESTRING(100.787513608 18.8323163335, 100.334808171 14.9189979398);2.0
Nan;Songkhla;LINESTRING(100.787513608 18.8323163335, 100.581375177 7.1139766215);2.0
Nan;Samut Songkhram;LINESTRING(100.787513608 18.8323163335, 99.9656093523 13.3785736422);3.0
Nan;Samut Sakhon;LINESTRING(100.787513608 18.8323163335, 100.223684072 13.5726593856);2.0
Nan;Sa Kaeo;LINESTRING(100.787513608 18.8323163335, 102.407393634 13.7164658559);0.0
Nan;Surat Thani;LINESTRING(100.787513608 18.8323163335, 99.2665140024 9.05257838779);2.0
Nan;Sakon Nakhon;LINESTRING(100.787513608 18.8323163335, 103.843548596 17.4307460922);1.0
Nan;Suphan Buri;LINESTRING(100.787513608 18.8323163335, 99.7811297192 14.5713696695);5.0
Nan;Samut Prakan;LINESTRING(100.787513608 18.8323163335, 100.703595707 13.5986713964);9.0
Nan;Saraburi;LINESTRING(100.787513608 18.8323163335, 101.014713278 14.6589645496);1.0
Nan;Surin;LINESTRING(100.787513608 18.8323163335, 103.590719782 14.9050181448);0.0
Nan;Sisaket;LINESTRING(100.787513608 18.8323163335, 104.405359638 14.9554371622);0.0
Nan;Sukhothai;LINESTRING(100.787513608 18.8323163335, 99.7117887232 17.2522506862);3.0
Nan;Satun;LINESTRING(100.787513608 18.8323163335, 99.6865649143 6.81033585588);0.0
Nan;Tak;LINESTRING(100.787513608 18.8323163335, 98.6056341986 16.5242227967);2.0
Nan;Trang;LINESTRING(100.787513608 18.8323163335, 99.5959127698 7.49267273863);1.0
Nan;Trat;LINESTRING(100.787513608 18.8323163335, 102.579564521 12.1595379843);1.0
Nan;Ubon Ratchathani;LINESTRING(100.787513608 18.8323163335, 105.004600489 15.1535356093);1.0
Nan;Udon Thani;LINESTRING(100.787513608 18.8323163335, 102.842158571 17.4438714944);1.0
Nan;Uttaradit;LINESTRING(100.787513608 18.8323163335, 100.54362506 17.7594847218);18.0
Nan;Uthai Thani;LINESTRING(100.787513608 18.8323163335, 99.5453924199 15.3679825856);0.0
Nan;Yala;LINESTRING(100.787513608 18.8323163335, 101.221688429 6.14828307483);0.0
Nan;Yasothon;LINESTRING(100.787513608 18.8323163335, 104.410400659 15.8181173078);0.0
Nonthaburi;Amnat Charoen;LINESTRING(100.298014342 13.9351537567, 104.739452739 15.9103839643);3.0
Nonthaburi;Ang Thong;LINESTRING(100.298014342 13.9351537567, 100.353471697 14.6204191956);51.0
Nonthaburi;Phra Nakhon Si Ayutthaya;LINESTRING(100.298014342 13.9351537567, 100.524265612 14.3917545816);471.0
Nonthaburi;Bangkok;LINESTRING(100.298014342 13.9351537567, 100.631523202 13.7203931414);25283.0
Nonthaburi;Bueng Kan;LINESTRING(100.298014342 13.9351537567, 103.716800416 18.1099174483);3.0
Nonthaburi;Buriram;LINESTRING(100.298014342 13.9351537567, 102.968096472 14.9633847038);32.0
